acmi_id,acmi_name,wikidata_id,wikidata_name,acmi_title,wikidata_title,match
38859,ALAN SMITH,Q6558417,LISA SMITH-BATCHEN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FLESHEATER,19
38859,ALAN SMITH,Q21707137,ALAIN STERN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HUNTING AND GATHERING,44
38859,ALAN SMITH,Q88481856,ASLI ALTAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MIST,17
38859,ALAN SMITH,Q6880818,MITCH BRIAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NIGHT SCREAMS,25
38859,ALAN SMITH,Q2855701,HILLARY B. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SHARING RICHARD,34
38859,ALAN SMITH,Q11838522,JULIE K. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ANGEL III: THE FINAL CHAPTER,46
38859,ALAN SMITH,Q1726944,LANCE L. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BARBARIAN QUEEN II: THE EMPRESS STRIKES BACK,47
38859,ALAN SMITH,Q54913247,BRANDON SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SLAP HER... SHE'S FRENCH,34
38859,ALAN SMITH,Q2419243,BRIT ALEN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SACRAMENT,43
38859,ALAN SMITH,Q174979,ALAN SHEPARD,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FOR ALL MANKIND,28
38859,ALAN SMITH,Q21104290,SALLY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MOONSTALKER,22
38859,ALAN SMITH,Q4705703,ALAIN SILVER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SOFT KILL,36
38859,ALAN SMITH,Q6258406,JOHN SMITHSON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TAILSPIN: BEHIND THE KOREAN AIRLINER TRAGEDY,47
38859,ALAN SMITH,Q103416,ANTJE SCHMIDT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TOMORROW NEVER DIES,32
38859,ALAN SMITH,Q47464899,MAUSAMI MALLA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JANMABHUMI,23
38859,ALAN SMITH,Q183058,ALAN DERSHOWITZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,INSIDE DEEP THROAT,36
38859,ALAN SMITH,Q7153689,PAUL SMYTH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,STRUCK BY LIGHTNING,35
38859,ALAN SMITH,Q11994948,PAUL SCHMIDT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE BLONDE WITH BARE BREASTS,42
38859,ALAN SMITH,Q2138113,ALAN FLETCHER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BEYOND MY REACH,24
38859,ALAN SMITH,Q11882361,MICHAEL BARAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BANNED FROM HEAVEN,30
38859,ALAN SMITH,Q15069946,ANANT SINGH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MANDELA: LONG WALK TO FREEDOM,34
38859,ALAN SMITH,Q3013205,DAN SIMKOVITCH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,L'OPERATION CORNED-BEEF,33
38859,ALAN SMITH,Q658826,MARTIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PURPLE TRIANGLES,34
38859,ALAN SMITH,Q3308841,MICHEL ALEXANDRE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,REVENGE OF THE MUSKETEERS,38
38859,ALAN SMITH,Q6777451,MARTY KAPLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE DISTINGUISHED GENTLEMAN,49
38859,ALAN SMITH,Q510950,MARIA GALIANA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,KING OF THE RIVER,40
38859,ALAN SMITH,Q452979,J. SMITH-CAMERON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HARRIET THE SPY,38
38859,ALAN SMITH,Q432742,MELANIE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TRANCERS III,29
38859,ALAN SMITH,Q7198353,PISITH PILIKA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PICH MIN TONN CHNAI,39
38859,ALAN SMITH,Q252290,SAIF ALI KHAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,REHNAA HAI TERRE DIL MEIN,47
38859,ALAN SMITH,Q316629,ALAN CUMMING,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ROMY AND MICHELE'S HIGH SCHOOL REUNION,52
38859,ALAN SMITH,Q4707365,ALAN MORINIS,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,HARMONY CATS,22
38859,ALAN SMITH,Q19898464,ALLANI SRIDHAR,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,RAGULUTHUNNA BHARATHAM,28
38859,ALAN SMITH,Q1112485,MICHAEL ALTMANN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SLEEPING SONGS,32
38859,ALAN SMITH,Q14899515,SABITHA ANAND,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AMARAVATHI,19
38859,ALAN SMITH,Q228787,JADA PINKETT SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SECRET LIFE OF BEES,42
38859,ALAN SMITH,Q2838353,ALLISON SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JASON GOES TO HELL: THE FINAL FRIDAY,38
38859,ALAN SMITH,Q166139,SAMI BOUAJILA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PLAYING 'IN THE COMPANY OF MEN',47
38859,ALAN SMITH,Q66360966,SAMEER MALKAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MAIN KHILADI TU ANARI,41
38859,ALAN SMITH,Q7405420,SALMAN SHAH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SHOPNER THIKANA,28
38859,ALAN SMITH,Q4708152,ALANA AUSTIN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,FINAL APPEAL,22
38859,ALAN SMITH,Q180710,ANNA NICOLE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE ANNA NICOLE SMITH STORY,46
38859,ALAN SMITH,Q431503,LYMAN SPITZER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DESTINY IN SPACE,41
38859,ALAN SMITH,Q30004708,MALAY MISHRA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TORA DINE KU MORA DINE,46
38859,ALAN SMITH,Q1755010,COLIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BILLY MADISON,29
38859,ALAN SMITH,Q1250743,ADAM SAMI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CHANCE PE DANCE,38
38859,ALAN SMITH,Q22323156,ALLAN MILLER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SMALL WONDERS,29
38859,ALAN SMITH,Q4707232,ALAN MAK,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE LOST BLADESMAN,39
38859,ALAN SMITH,Q3014695,DANIEL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,INSTITUTE BENJAMENTA,38
38859,ALAN SMITH,Q2396122,DANNY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE HAIRY BIRD,35
38859,ALAN SMITH,Q109634636,ALAN HEWITT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JANE FONDA: TOTAL BODY SCULPTING,35
38859,ALAN SMITH,Q3013009,SAMANTHA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CHOSEN ONE,35
38859,ALAN SMITH,Q446704,AMBER SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MIRROR HAS TWO FACES,42
38859,ALAN SMITH,Q36612616,ALAN MEHREZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BLOODSPORT II: THE NEXT KUMITE,44
38859,ALAN SMITH,Q89193909,JULIE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BEAUTIFUL THING,28
38859,ALAN SMITH,Q3308844,MICHEL ALEXANDRE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LE COUSIN,27
38859,ALAN SMITH,Q4707343,ALAN MITCHELL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TWELFTH NIGHT,25
38859,ALAN SMITH,Q6881219,MITCHELL GALIN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE NIGHT FLIER,41
38859,ALAN SMITH,Q19470967,DAN WARRY-SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE LEGEND OF GATOR FACE,42
38859,ALAN SMITH,Q21175198,ILAN MOSKOVITCH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,METAMORPHOSIS OF A MELODY,29
38859,ALAN SMITH,Q7545433,SMITHA MADHAV,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,RAMAYANAM,12
38859,ALAN SMITH,Q2761378,ALVY RAY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TINY TOY STORIES,34
38859,ALAN SMITH,Q60511531,SMITA MOHANTY,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,KIESE DAKUCHI KOUTHI MATE,41
38859,ALAN SMITH,Q107283038,PAT SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BARNEY'S TALENT SHOW,32
38859,ALAN SMITH,Q210428,ELLIOTT SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,IF I HAD KNOWN I WAS A GENIUS,36
38859,ALAN SMITH,Q216614,ALAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AN ALAN SMITHEE FILM: BURN HOLLYWOOD BURN,39
38859,ALAN SMITH,Q16189519,MARK HASKELL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PLAYING GOD,22
38859,ALAN SMITH,Q2555841,LOSANG SAMTEN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,KUNDUN,20
38859,ALAN SMITH,Q3632820,SMITA JAYKAR,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,REHNAA HAI TERRE DIL MEIN,47
38859,ALAN SMITH,Q3486813,SLY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,VEGAS VACATION,28
38859,ALAN SMITH,Q1654116,SHEPARD SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,VOLCANO,8
38859,ALAN SMITH,Q3546629,MIGUEL GALVAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PERDITA DURANGO,34
38859,ALAN SMITH,Q111908,THOMAS ARSLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,IN THE SHADOWS,35
38859,ALAN SMITH,Q188492,SETH MACFARLANE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,A MILLION WAYS TO DIE IN THE WEST,45
38859,ALAN SMITH,Q90313283,PENNY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MY SON THE FANATIC,39
38859,ALAN SMITH,Q3470620,SAMANTHA LANG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MONKEY'S MASK,33
38859,ALAN SMITH,Q108214374,MICHAL LANG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,VYCHOVA DIVEK V CECHACH,27
38859,ALAN SMITH,Q94633298,JOHN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SLIDING DOORS,32
38859,ALAN SMITH,Q60611864,ALAN RICHE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MOUSE HUNT,30
38859,ALAN SMITH,Q2176950,RUSSELL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MAN IN THE IRON MASK,45
38859,ALAN SMITH,Q1353152,JACOB SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,CHEAPER BY THE DOZEN,35
38859,ALAN SMITH,Q98210713,ALAN STRACHAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WAKING NED,26
38859,ALAN SMITH,Q16206513,ALAN COHN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SPRING BREAK LAWYER,35
38859,ALAN SMITH,Q7441439,SEAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SPANGLISH,31
38859,ALAN SMITH,Q7441441,SEAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,INTO MY HEART,29
38859,ALAN SMITH,Q2432533,ALAN HULL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PHANTOMS,16
38859,ALAN SMITH,Q5054501,CAULEEN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DRYLONGSO,23
38859,ALAN SMITH,Q6122427,SHLOMIT BAYTELMAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TAKILLEITOR,26
38859,ALAN SMITH,Q329859,DAVID LEE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DIVINE SECRETS OF THE YA-YA SISTERHOOD,40
38859,ALAN SMITH,Q6416119,KIRSTEN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,10 THINGS I HATE ABOUT YOU,32
38859,ALAN SMITH,Q554027,ALLAN HOUSTON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BLACK AND WHITE,31
38859,ALAN SMITH,Q21517119,GARLAND WHITT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE HURRICANE,36
38859,ALAN SMITH,Q2334027,J. ALAN THOMAS,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MAN ON THE MOON,38
38859,ALAN SMITH,Q3108838,TIMOTHY ALLEN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JULIEN DONKEY-BOY,30
38859,ALAN SMITH,Q2829750,ALAIN DISTER,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ZANZIBAR A SAINT-SULPICE,36
38859,ALAN SMITH,Q20657642,ALAN WHITE,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ERSKINEVILLE KINGS,39
38859,ALAN SMITH,Q381963,KEVIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WARRIORS OF VIRTUE: THE RETURN TO TAO,30
38859,ALAN SMITH,Q95827677,SAMIR BAHSAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE AQUARIUM,33
38859,ALAN SMITH,Q1190148,RILEY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NOT ANOTHER TEEN MOVIE,43
38859,ALAN SMITH,Q1354443,MASAMICHI AMANO,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE GEISHA HOUSE,37
38859,ALAN SMITH,Q15706380,PARITALA SUNITHA,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SRI RAMULAYYA,25
38859,ALAN SMITH,Q21518492,ROBIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MAN TO MAN,26
38859,ALAN SMITH,Q31801423,SASMITA PRADHAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DIWANA HELI TO PAIN,45
38859,ALAN SMITH,Q7440793,SEAN-MICHAEL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DANCER IN THE DARK,52
38859,ALAN SMITH,Q1368113,KAVAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MISSION TO MARS,34
38859,ALAN SMITH,Q6480916,LAMAR SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THIRTEEN DAYS,29
38859,ALAN SMITH,Q21282405,DARRYL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THIRTEEN DAYS,29
38859,ALAN SMITH,Q667741,STU LANTZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LOVE & BASKETBALL,24
38859,ALAN SMITH,Q4853131,BALWANT SINGH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,JOSH,9
38859,ALAN SMITH,Q262182,LAUREN LEE SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,A NIGHT FOR DYING TIGERS,45
38859,ALAN SMITH,Q3660169,CARLOTTA MITI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,I RAGAZZI DELLO ZECCHINO D'ORO,36
38859,ALAN SMITH,Q15070028,DAN MINTZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,COOKERS,16
38859,ALAN SMITH,Q19300018,HARLEY QUINN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AN EVENING WITH KEVIN SMITH 2: EVENING HARDER,46
38859,ALAN SMITH,Q7153649,PAUL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MONSTER'S BALL,28
38859,ALAN SMITH,Q2837913,ALLEN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE HIDDEN FORTRESS,42
38859,ALAN SMITH,Q101091,MANUELA STEHR,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DAS LEBEN IST ZU LANG,41
38859,ALAN SMITH,Q2748093,LORI ALAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SPONGEBOB MOVIE: SPONGE OUT OF WATER,37
38859,ALAN SMITH,Q212070,ADRIAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE WARRIOR,26
38859,ALAN SMITH,Q960580,GAVIN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MY AWKWARD SEXUAL ADVENTURE,31
38859,ALAN SMITH,Q133489,RON SEXSMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LOVE SHINES,26
38859,ALAN SMITH,Q6036366,SEMIR ASLANYUREK,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SEVEN COURTYARDS,24
38859,ALAN SMITH,Q276050,KIM SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NATIONAL LAMPOON'S VAN WILDER,31
38859,ALAN SMITH,Q24680991,ARIAN ASH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PHONE BOOTH,22
38859,ALAN SMITH,Q28146561,ANTON SMIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TWIN SISTERS,29
38859,ALAN SMITH,Q106765009,BRITTA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MAGDALENE SISTERS,44
38859,ALAN SMITH,Q5318772,DYLAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PIRATES OF THE CARIBBEAN: THE CURSE OF THE BLACK PEARL,38
38859,ALAN SMITH,Q357515,MICHAEL W. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SECOND CHANCE,37
38859,ALAN SMITH,Q1938192,MIRIAMA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WE'RE HERE TO HELP,36
38859,ALAN SMITH,Q12227559,ALA MURSI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q16124465,0
38859,ALAN SMITH,Q20033516,KALMAN SOMODY,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,PLEASANT DAYS,29
38859,ALAN SMITH,Q1040475,CARL SCHMITT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SUSHI IN SUHL,32
38859,ALAN SMITH,Q444390,SMITH CHO,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SLAMMIN' SALMON,43
38859,ALAN SMITH,Q2837172,ALISON SEALY-SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TAKE THE LEAD,29
38859,ALAN SMITH,Q2648383,ALLEN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SEDUCING DOCTOR LEWIS,34
38859,ALAN SMITH,Q1252523,DOUGLAS SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,DON'T WORRY DARLING,42
38859,ALAN SMITH,Q2837747,ALLAN MINDEL,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,"MILWAUKEE, MINNESOTA",32
38859,ALAN SMITH,Q6354970,KALYANI MALIK,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ANTHA SCENE LEDU,37
38859,ALAN SMITH,Q3053437,EMRAAN HASHMI,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TUMSA NAHIN DEKHA - A LOVE STORY,41
38859,ALAN SMITH,Q6968398,NATANYA SINGH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,BUDHIVANTA,19
38859,ALAN SMITH,Q47498831,GRAHAM SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE PRINCIPLES OF LUST,43
38859,ALAN SMITH,Q7408171,SAM SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WONDROUS OBLIVION,27
38859,ALAN SMITH,Q4791534,ARJAY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,VACANCY 2: THE FIRST CUT,33
38859,ALAN SMITH,Q106260,RALF SCHMITZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,7 DWARVES - MEN ALONE IN THE WOOD,41
38859,ALAN SMITH,Q6271935,JONAH SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE CLEARING,40
38859,ALAN SMITH,Q11257731,ALEXANDER WRAITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,WALL STREET: MONEY NEVER SLEEPS,33
38859,ALAN SMITH,Q23900490,SEAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE BOURNE SUPREMACY,38
38859,ALAN SMITH,Q24250982,BARNABY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE BOURNE SUPREMACY,38
38859,ALAN SMITH,Q3714646,DOUGLAS SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SLEEPOVER,19
38859,ALAN SMITH,Q434435,SOHA ALI KHAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MIDNIGHT'S CHILDREN,42
38859,ALAN SMITH,Q7329119,RICHARD SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TRAUMA,16
38859,ALAN SMITH,Q7822214,TONY DEAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,EVERYONE,20
38859,ALAN SMITH,Q4869436,SIMONE GABLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,GUERNSEY,24
38859,ALAN SMITH,Q316678,DAN MINTZ,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,AMERICAN CRIME,35
38859,ALAN SMITH,Q21151475,ALAN ELLIOTT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,SEEING OTHER PEOPLE,32
38859,ALAN SMITH,Q5662293,ALAN SABBAGH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE TENTH MAN,36
38859,ALAN SMITH,Q3482121,SHIMIT AMIN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE RELUCTANT FUNDAMENTALIST,39
38859,ALAN SMITH,Q6385818,KELLITA SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THREE CAN PLAY THAT GAME,39
38859,ALAN SMITH,Q378878,MITCH ALBOM,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE FIVE PEOPLE YOU MEET IN HEAVEN,39
38859,ALAN SMITH,Q7223701,SHA BAOLIANG,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,A DISQUISED SUPERSTAR,34
38859,ALAN SMITH,Q539020,MITCH CULLIN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,I WANT TO DESTROY AMERICA,38
38859,ALAN SMITH,Q2923428,BRAD SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE ICE HARVEST,31
38859,ALAN SMITH,Q3434235,ROB SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,KING'S RANSOM,29
38859,ALAN SMITH,Q6580242,SALIH KALYON,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE BUTTERFLY'S DREAM,41
38859,ALAN SMITH,Q5959544,KIERAN DARCY-SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,ANIMAL KINGDOM,32
38859,ALAN SMITH,Q2625992,LISA SMIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NOTHING TO LOSE,31
38859,ALAN SMITH,Q508280,PHYLLIS SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,I WANT SOMEONE TO EAT CHEESE WITH,37
38859,ALAN SMITH,Q3328043,MURAT ASLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE MASKED GANG: IRAQ,38
38859,ALAN SMITH,Q3292345,MARIE ALLAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LES ANGES EXTERMINATEURS,36
38859,ALAN SMITH,Q22986157,PASCAL SCHMIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,STORYTELLING MAN - SPURENSUCHE MIT HENNING MANKELL,37
38859,ALAN SMITH,Q3733722,ETHAN S. SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,NATALE A MIAMI,32
38859,ALAN SMITH,Q2837738,ALLAN MAUDUIT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,UGLY MELANIE,29
38859,ALAN SMITH,Q727288,BRADY SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,TRUTH OR DARE,36
38859,ALAN SMITH,Q6894200,MOHIT AHLAWAT,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,EK PAHELI LEELA,28
38859,ALAN SMITH,Q19661414,ANANT SINGH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,MR. BONES 2: BACK FROM THE PAST,42
38859,ALAN SMITH,Q12411549,SHOHAM SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,Q6606298,0
38859,ALAN SMITH,Q7409457,SAMINA AWAN,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,LOVE + HATE,19
38859,ALAN SMITH,Q5950051,HUSTON SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE ROOTS OF FUNDAMENTALISM,40
38859,ALAN SMITH,Q21024298,BRYAN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,50 CENT: REFUSE 2 DIE,35
38859,ALAN SMITH,Q20090576,DENZIL SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE SECOND BEST EXOTIC MARIGOLD HOTEL,45
38859,ALAN SMITH,Q221364,JADEN SMITH,MIDDLE DISTANCE RUNNING; HURDLING; THE SPRINT,THE PURSUIT OF HAPPYNESS,39
