agent_id,agent_label,work_id,work_label
Q113443066,Samuel Genocchio,Q4840227,Bad Bush
Q7678712,Tal Ordell,Q7744230,The Kid Stakes
Q114247002,Duke Hendrix,Q7744309,The Killbillies
Q5294199,Donald Crombie,Q7744384,The Killing of Angel Street
Q1374169,Rolf de Heer,Q7744536,The King is Dead
Q55450160,Alexander MacDonald,Q7744639,The Kingdom of Twilight
Q4723361,Alfred Rolfe,Q7745142,The Lady Outlaw
Q5715671,Henri Safran,Q7745325,The Lancaster Miller Affair
Q6831596,Michael James Rowland,Q7745633,The Last Confession of Alexander Pearce
Q711178,Roy Ward Baker,Q2846031,And Now the Screaming Starts!
Q106571796,Mat King,Q2849360,Angela's Decision
Q1700561,John Irvin,Q2868433,Turtle Diary
Q114774897,Dean O'Flaherty,Q2893302,Beautiful
Q2094420,Stephan Elliott,Q2902017,Welcome to Woop Woop
Q7615350,Steven Vidler,Q2905586,Blackrock
Q16193147,Jon Hewitt,Q2914816,X: Night of Vengeance
Q4647281,A.R. Harwood,Q7033248,Night Club
Q7704133,Terry Bourke,Q7033649,Night of Fear
Q6228224,John D. Lamond,Q7033968,Nightmares
Q113364998,Aleksi Vellis,Q7040133,Nirvana Street Murder
Q5233328,David Elfick,Q7045189,No Worries
Q5715671,Henri Safran,Q7052513,Norman Loves Rose
Q703727,Fred Schepisi,Q3520601,The Devil's Playground
Q6260281,John Tatoulis,Q7764269,The Silver Brumby
Q4723361,Alfred Rolfe,Q7764377,The Sin of a Woman
Q438911,Gillian Armstrong,Q7764395,The Singer and the Dancer
Q106375916,Rob Stewart,Q7764834,The Slim Dusty Movie
Q1351191,Richard Flanagan,Q7765441,The Sound of One Hand Clapping
Q976248,Peter Collinson,Q7765886,The Spiral Staircase
Q1738601,Ken G. Hall,Q7766105,The Squatter's Daughter
Q827300,Bert Bailey,Q7766106,The Squatter's Daughter
Q5321938,E. J. Cole,Q7766108,The Squatter's Son
Q350717,Michael Apted,Q7766115,The Squeeze
Q117859223,Barbara Boyd-Anderson,Q7766527,The Still Point
Q131438804,Andy Clemmensen,Q7766796,The Story of Short Stack
Q5424085,Francis William Thring,Q7767008,The Streets of London
Q115244779,Robert Carter,Q7767193,The Sugar Factory
Q5321938,E. J. Cole,Q7767404,The Sundowner
Q4723361,Alfred Rolfe,Q7767432,The Sunny South or The Whirlwind of Fate
Q5489550,Frank Shields,Q7767517,The Surfer
Q3421009,Raymond Longford,Q7767581,The Swagman's Story
Q7358887,Roger Scholes,Q7767971,The Tale of Ruby Rose
Q7117020,P.J. Ramster,Q7767988,The Tale of a Shirt
Q45235592,Thomas William Haydon,Q7768026,The Talgai Skull
Q105044112,Jonathan Ogilvie,Q7768424,The Tender Hook
Q3421009,Raymond Longford,Q7769215,The Tide of Death
Q358804,John Duigan,Q7770125,The Trespassers
Q7117020,P.J. Ramster,Q7770288,The Triumph of Love
Q80966,Cate Blanchett,Q7770748,The Turning
Q228865,Mia Wasikowska,Q7770748,The Turning
Q296328,David Wenham,Q7770748,The Turning
Q2442472,Tony Ayres,Q7770748,The Turning
Q2852895,Anthony Lucas,Q7770748,The Turning
Q4461183,Warwick Thornton,Q7770748,The Turning
Q5125261,Claire McCarthy,Q7770748,The Turning
Q5907732,Ian Meadows,Q7770748,The Turning
Q6317793,Justin Kurzel,Q7770748,The Turning
Q7343062,Robert Connolly,Q7770748,The Turning
Q7490858,Shaun Gladwell,Q7770748,The Turning
Q7519836,Simon Stone,Q7770748,The Turning
Q7610184,Stephen Page,Q7770748,The Turning
Q8049440,Yaron Lifschitz,Q7770748,The Turning
Q29442224,Jonathan auf der Heide,Q7770748,The Turning
Q29442226,Jub Clerc,Q7770748,The Turning
Q29442229,Rhys Graham,Q7770748,The Turning
Q29442230,Ashlee Page,Q7770748,The Turning
Q29442232,Marieka Walsh,Q7770748,The Turning
Q6387409,Ken Cameron,Q7771254,The Umbrella Woman
Q117848445,Dan Castle,Q7772901,The Visitor
Q5125261,Claire McCarthy,Q7773224,The Waiting City
Q7027179,Nick Giannopoulos,Q7773437,The Wannabes
Q460080,Simon Langton,Q7774445,The Whistle Blower
Q108487381,Dean Covell,Q7774811,The Wiggles Movie
Q109648674,Chisholm McTavish,Q7774817,The Wiggly Big Show
Q5715671,Henri Safran,Q7774853,The Wild Duck
Q979175,Frank Launder,Q7774931,The Wildcats of St Trinian's
Q118054415,Mark Egerton,Q7775106,The Winds of Jarrah
Q113364998,Aleksi Vellis,Q7775405,The Wog Boy
Q5546394,George Willoughby,Q7775547,The Woman in the Case
Q55234,Michael Powell,Q7783640,They're a Weird Mob
Q130527395,Andrew Steane,Q7783711,They Found a Cave
Q6142088,James Ricketson,Q7784919,Third Person Plural
Q115244779,Robert Carter,Q7785141,Thirst
Q1738601,Ken G. Hall,Q7796630,Thoroughbred
Q7693669,Ted Robinson,Q7796818,Those Dear Departed
Q7117020,P.J. Ramster,Q7796876,Those Who Love
Q7154855,Paulette McDonagh,Q7796876,Those Who Love
Q6006487,Matthew Newton,Q7797343,Three Blind Mice
Q7343062,Robert Connolly,Q7797456,Three Dollars
Q5546611,George Young,Q7797855,Three Strings to Her Bow
Q5056131,Cecil Holmes,Q7797967,Three in One
Q55424,Peter Weir,Q7798017,Three to Go
Q2408644,Brian Hannant,Q7798017,Three to Go
Q6234993,John Gavin,Q7799108,Thunderbolt
Q5549357,Gerald M. Hayle,Q7801422,Tiger Island
Q549821,Michael Petroni,Q7802187,Till Human Voices Wake Us
Q918558,John Seale,Q7802205,Till There Was You
Q6372399,Karl Zwicky,Q7811037,To Make a Killing
Q117848487,Virginia Rouse,Q7811041,To Market To Market
Q4727711,Alkinos Tsilimidos,Q7818034,Tom White
Q17007964,Nathan Hill,Q7818700,Tomboys
Q6097453,Ivan Sen,Q7824128,Toomelah
Q109648674,Chisholm McTavish,Q7824237,Toot Toot
Q7175721,Peter Maxwell,Q7828633,Touch and Go
Q4877593,Beaumont Smith,Q7830132,Townies and Hayseeds
Q1773566,John Curran,Q7831579,Tracks
Q3564549,W. J. Lincoln,Q7835300,Transported
Q545146,Pauline Chan,Q7835668,Traps
Q57415831,Kathryn Millard,Q7836076,Travelling Light
Q1040537,Carl Schultz,Q7836079,Travelling North
Q114028143,Salik Silverstein,Q7845119,Trojan Warrior
Q3421009,Raymond Longford,Q7845562,Trooper Campbell
Q6234993,John Gavin,Q7845565,Trooper O'Brien
Q7604855,Stavros Kazantzidis,Q7847467,True Love and Chaos
Q113572908,Clive Fleury,Q7853299,Tunnel Vision
Q7610796,Stephen Wallace,Q7856378,Turtle Beach
Q6988244,Neil Armfield,Q7857556,Twelfth Night
Q22278226,Matthew Holmes,Q7858279,Twin Rivers
Q7693669,Ted Robinson,Q7858867,Two Brothers Running
Q63256461,Shawn Seet,Q7858956,"Two Fists, One Heart"
Q7154855,Paulette McDonagh,Q7859110,Two Minutes Silence
Q7047118,Noel Monkman,Q7861333,Typhoon Treasure
Q453792,Charles Chauvel,Q7882671,Uncivilised
Q114012299,Graeme Rattigan,Q7883338,Under the Lighthouse Dancing
Q113585891,Evan Clarry,Q7883370,Under the Radar
Q5240080,David Stevens,Q7883485,Undercover
Q2907645,Bob Ellis,Q7884332,Unfinished Business
Q16195520,Peter Duncan,Q7884348,Unfinished Sky
Q438911,Gillian Armstrong,Q7884372,Unfolding Florence: The Many Lives of Florence Broadhurst
Q4908103,Bill Bennett,Q7885255,Uninhabited
Q117860847,Margot Nash,Q7907878,Vacant Possession
Q726445,Richard Franklin,Q7936343,Visitors
Q6116523,Jackie McKimmie,Q7960530,Waiting
Q106376673,Glenda Hambly,Q7960552,Waiting at the Royal
Q108487381,Dean Covell,Q7960978,Wake Up Jeff!
Q725520,Ted Kotcheff,Q7961003,Wake in Fright
Q543779,Marcello Pagliero,Q7962022,Walk Into Paradise
Q3228926,Lee Robinson,Q7962022,Walk Into Paradise
Q18610052,Patricia Zagarella,Q7962074,Walk like a Man
Q7498695,Shirley Barrett,Q7962123,Walk the Talk
Q3421009,Raymond Longford,Q7966850,Waltzing Matilda
Q7143507,Pat Hanna,Q7966850,Waltzing Matilda
Q2907645,Bob Ellis,Q7969557,Warm Nights on a Slow Moving Train
Q114778324,Ben C. Lucas,Q7972859,Wasted on the Young
Q4723361,Alfred Rolfe,Q7975793,Way Outback
Q3421009,Raymond Longford,Q7977067,We'll Take Her Children in Amongst Our Own
Q5993122,Igor Auzins,Q7977894,We of the Never Never
Q7816324,Tom Jeffrey,Q7979464,Weekend of Shadows
Q4785317,Arch Nicholson,Q7979467,Weekend with Kate
Q108486869,Alan Lowery,Q7980664,Welcome to Australia
Q106374616,James Short,Q7980771,Welcome to Wonderland
Q5217833,Daniel Krige,Q7984203,West
Q117861467,John Hughes,Q7991170,What I Have Written
Q4723361,Alfred Rolfe,Q7991439,What Women Suffer
Q7196373,Pino Amenta,Q7991628,What the Moon Saw
Q5672514,Harry Southwell,Q7992989,When the Kellys Rode
Q5672514,Harry Southwell,Q7992991,When the Kellys Were Out
Q17635072,Michael Gordon,Q7993502,Wherever She Goes
Q453792,Charles Chauvel,Q7993621,While There is Still Time
Q4877593,Beaumont Smith,Q7993637,While the Billy Boils
Q7380315,Rupert Kathner,Q7994637,White Death
Q4723361,Alfred Rolfe,Q7997675,Whose Was the Hand?
Q131349770,Phillip Cullen,Q7999610,Wiggle Time
Q109648674,Chisholm McTavish,Q7999612,Wiggle Time
Q108487381,Dean Covell,Q7999616,Wiggledance!
Q4772506,Anthony Field,Q7999623,"Wiggly, Wiggly Christmas"
Q5606096,Greg Page,Q7999623,"Wiggly, Wiggly Christmas"
Q6173805,Jeff Fatt,Q7999623,"Wiggly, Wiggly Christmas"
Q6939173,Murray Cook,Q7999623,"Wiggly, Wiggly Christmas"
Q131414412,Dean Covell,Q7999623,"Wiggly, Wiggly Christmas"
Q131414426,Borce Damcevski,Q7999623,"Wiggly, Wiggly Christmas"
Q7302045,Rebel Penfold-Russell,Q8002650,WillFull
Q4723361,Alfred Rolfe,Q8003246,Will they Never Come?
Q101526170,Bob Weis,Q8022462,Wills & Burke
Q7380315,Rupert Kathner,Q8025290,Wings of Destiny
Q358804,John Duigan,Q8026400,Winter of Our Dreams
Q743866,Esben Storm,Q8028034,With Prejudice
Q6904815,Monte Luke,Q8028194,Within the Law
Q7172533,Peter Andrikidis,Q8029053,Wog Boy 2: Kings of Mykonos
Q4723361,Alfred Rolfe,Q8031696,Won on the Post
Q4712877,Alby Mangels,Q8036128,World Safari
Q114804146,Jon Cohen,Q8038605,Wrong Answer
Q29617984,Ned Lander,Q8038627,Wrong Side of the Road
Q5982634,Ian Pringle,Q8038631,Wrong World
Q117859091,Dave Jones,Q8046466,Yackety Yack
Q117859654,Michael Cordell,Q8050907,Year of the Dogs
Q106375394,Stephen Johnson,Q8054799,Yolngu Boy
Q24191411,David Cahill,Q8057049,You Can't See 'round Corners
Q6755588,Marc Gracie,Q8057696,You and Your Stupid Mate
Q6260281,John Tatoulis,Q8073901,Zone 39
Q5128834,Claude Flemming,Q8084057,£500 Reward
Q106376673,Glenda Hambly,Q8565317,Fran
Q3308492,Michael Rubbo,Q9372726,Much Ado About Something
Q113853249,Susan Beak,Q9372912,Easter in Bunnyland
Q113853251,Geoff Beak,Q9372912,Easter in Bunnyland
Q124708547,Erin Good,Q10295371,Hi-5: Some Kind of Wonderful
Q2065707,Hugh Keays-Byrne,Q10359846,Resistance
Q3421009,Raymond Longford,Q10381639,The Mutiny of the Bounty
Q2837213,Alister Grierson,Q10968934,Kokoda
Q7175721,Peter Maxwell,Q11160748,The Highest Honor
Q5980854,Ian Barry,Q11310825,Joey
Q113586169,Martin Murphy,Q11786367,Lost Things
Q5230608,David Adams,Q12046473,Q12046473
Q380608,Paul W. S. Anderson,Q12049257,Resident Evil: The Final Chapter
Q259687,Alex Proyas,Q12081644,Q12081644
Q11866390,Jerry Jameson,Q12084474,Raise the Titanic
Q7804290,Tim Slade,Q12100164,4
Q259687,Alex Proyas,Q12101009,Q12101009
Q7380315,Rupert Kathner,Q12102124,Below the Surface
Q5113401,Christopher Weekes,Q12102493,Bitter & Twisted
Q1738601,Ken G. Hall,Q12104370,The Broken Melody
Q16104830,Nigel Buesst,Q12105634,Carlton + Godard = Cinema
Q3054378,Pete Walker,Q12108769,The Comeback
Q108829796,Paul Moloney,Q12110058,Crackerjack
Q470295,Helena Norberg-Hodge,Q12117142,The Economics of Happiness
Q21494827,John Page,Q12117142,The Economics of Happiness
Q95217210,Steven Gorelick,Q12117142,The Economics of Happiness
Q6255888,John Ruane,Q12120119,Feathers
Q4756792,Andrew Denton,Q12124567,God on My Side
Q50348439,Alex Stitt,Q12124668,Grendel Grendel Grendel
Q5294199,Donald Crombie,Q12124764,The Heroes
Q726445,Richard Franklin,Q12124874,Hotel Sorrento
Q117863156,Alec Morgan,Q12124935,Hunt Angels
Q113427504,Colin Budds,Q12124942,Hurricane Smith
Q42314136,Aash Aaron,Q12124989,I.C.U.
Q6438600,Kriv Stenders,Q12125013,The Illustrated Family Doctor
Q4908103,Bill Bennett,Q12125031,In a Savage Land
Q5178817,Cousin Creep,Q12125058,In the Raw
Q237268,Paul Cox,Q12125099,Inside Looking Out
Q3018459,David Michôd,Q12125102,Inside the Square
Q3130016,Phillip Adams,Q12125196,Jack and Jill: A Postscript
Q9544977,Lilly Wachowski,Q12125299,Jupiter Ascending
Q9545711,Lana Wachowski,Q12125299,Jupiter Ascending
Q5294199,Donald Crombie,Q12125409,Kitty and the Bagman
Q4476256,Sarah Watt,Q12125818,Look Both Ways
Q657354,Richard Eyre,Q12125826,Loose Connections
Q2011694,P. J. Hogan,Q12126147,Mental
Q4717014,Alex Frayne,Q12126226,Modern Love
Q4908103,Bill Bennett,Q12126273,Mortgage
Q267138,Yahoo Serious,Q12126301,Mr. Accident
Q237268,Paul Cox,Q12126390,My First Wife
Q6791196,Matthew Saville,Q12126635,Noise
Q22323661,Peter Templeman,Q12126653,Not Suitable for Children
Q5558012,Gian Carlo Petraccaro,Q12126705,Offside
Q6816554,Mende Brown,Q12126741,On the Run
Q16875236,Sinem Saban,Q12126820,Our Generation
Q110989897,Craig Monahan,Q12126894,Peaches
Q6229465,John Dingwall,Q12126904,Phobia
Q1773566,John Curran,Q12126942,Praise
Q113443051,Antony J. Bowman,Q12127097,Relatives
Q1738601,Ken G. Hall,Q12127551,Smithy
Q3018459,David Michôd,Q12127579,Solo
Q117859684,Eugene Schlusser,Q12128161,A Sting in the Tale
Q7634026,Sue Brooks,Q12128471,Subdivision
Q4777214,Antony I. Ginnane,Q12128666,Sympathy in Summer
Q1738601,Ken G. Hall,Q12129000,That's Cricket
Q5107089,Chris Kennedy,Q12129249,This Won't Hurt a Bit
Q726445,Richard Franklin,Q12129827,The True Story of Eskimo Nell
Q112167786,Marc Furmie,Q12131238,Venger
Q7931560,Vince Monton,Q12376074,Point of No Return
Q21067198,Kiah Roache-Turner,Q12816822,Wyrmwood
Q61770178,Kim Mordaunt,Q13016302,The Rocket
Q5487140,Frank Harvey,Q13422558,Within Our Gates
Q1738601,Ken G. Hall,Q13423101,"100,000 Cobbers"
Q1027551,Nash Edgerton,Q13582546,The Square
Q113163074,Keith Wilkes,Q13846464,The Local Rag
Q3421009,Raymond Longford,Q14156944,Sunrise
Q6261681,John V. Soto,Q14921984,The Reckoning
Q16258146,Martyn Park,Q15039025,Isolate
Q117848460,Richard Ryan,Q15039027,Offspring
Q110265386,Chris Thomson,Q15039371,A Place in the World
Q108415797,Q108415797,Q15039372,Act of Necessity
Q7693669,Ted Robinson,Q15039373,After Marcuse
Q106375199,David Baker,Q15039374,Airhawk
Q5993122,Igor Auzins,Q15039376,All at Sea
Q114681286,Paul Eddey,Q15039378,The Alternative
Q5240080,David Stevens,Q15039379,Always Afternoon
Q5259200,Denny Lawrence,Q15039381,Archer
Q117845369,Di Drew,Q15039384,Banduk
Q544016,Norman Panama,Q15039385,Barnaby and Me
Q7196373,Pino Amenta,Q15039386,Barracuda
Q1559143,Ralph Nelson,Q15039388,Because He's My Friend
Q3372327,Paul Turner,Q15039389,Becca
Q117860199,Mike Smith,Q15039390,Big Ideas
Q110265386,Chris Thomson,Q15039391,Big Toys
Q3182311,John Power,Q15039392,Billy and Percy
Q30101204,Eric Tayler,Q15039393,Bit Part
Q5980854,Ian Barry,Q15039396,Bodysurfer
Q118106700,John Smythe,Q15039398,Brumby Innes
Q16893633,Oscar Whitbread,Q15039399,Burn the Butterflies
Q106375911,Peter Smith,Q15039405,Children of the Dragon
Q230448,Jane Campion,Q15039406,Dancing Daze
Q2176884,Russ Mayberry,Q15039407,Danger Down Under
Q16535068,Catherine Millar,Q15039408,Darlings of the Gods
Q7150361,Paul Drane,Q15039409,Darwin 1942
Q7176884,Peter Sharp,Q15039410,Dead Man's Float
Q5993122,Igor Auzins,Q15039412,Death Train
Q1269321,Kevin Dobson,Q15039413,Demolition
Q113163074,Keith Wilkes,Q15039414,Departmental
Q112471612,Geoffrey Nottage,Q15039416,Displaced Persons
Q15491962,Ian Gilmour,Q15039420,Double Sculls
Q3182311,John Power,Q15039422,Escape from Singapore
Q113141374,Julian Pringle,Q15039423,Essington
Q16535068,Catherine Millar,Q15039425,Every Move She Makes
Q5715671,Henri Safran,Q15039427,Flair
Q3110896,Gordon Flemyng,Q15039428,Flight into Hell
Q56419016,Brendan Maher,Q15039430,Glass Babies
Q2388845,Michael Carson,Q15039467,Intimate Strangers
Q2388845,Michael Carson,Q15039468,Jackaroo
Q6387409,Ken Cameron,Q15039470,Joh's Jury
Q1040537,Carl Schultz,Q15039473,Levkas Man
Q111926376,Frank Arnold,Q15039475,Linehaul
Q7610796,Stephen Wallace,Q15039479,Mail Order Bride
Q7175721,Peter Maxwell,Q15039480,Mama's Gone A-Hunting
Q110265386,Chris Thomson,Q15039481,Man of Letters
Q665744,Gary Conway,Q15039484,Matthew and Son
Q6795333,Max Varnel,Q15039485,McManus MPB
Q106375916,Rob Stewart,Q15039489,Naked Under Capricorn
Q7196373,Pino Amenta,Q15039490,Nancy Wake
Q2388845,Michael Carson,Q15039491,Natural Causes
Q18215119,Robert Michael Lewis,Q15039492,No Room to Run
Q6228224,John D. Lamond,Q15039494,North of Chiang Mai
Q117859142,Mark Callen,Q15039496,One Summer Again
Q16893633,Oscar Whitbread,Q15039498,Outbreak of Love
Q5259200,Denny Lawrence,Q15039500,Palace of Dreams
Q117860803,Brian Bell,Q15039505,Players in the Gallery
Q922905,Gordon Hessler,Q15039510,Puzzle
Q111926376,Frank Arnold,Q15039511,Ripkin
Q5715671,Henri Safran,Q15039513,Rogue Stallion
Q117848469,Oliver Howes,Q15039517,Say You Want Me
Q7608585,Stephen Amis,Q15039522,See Jack Run
Q117848487,Virginia Rouse,Q15039523,Seeing Red
Q3100458,Gene Levitt,Q15039526,She'll Be Sweet
Q3182311,John Power,Q15039530,A Single Life
Q131387357,Mark Defriest,Q15039531,Sisterly Love
Q364348,Tulio Demicheli,Q15039534,The Son of Captain Blood
Q117859400,David A. Hall,Q15039537,Spook
Q3101803,George Ogilvie,Q15039548,The Battlers
Q2388845,Michael Carson,Q15039549,The Bite
Q106627168,Robert L. Collins,Q15039556,The Hijacking of the Achille Lauro
Q22087293,Renny Rye,Q15039561,The Other Side of Paradise
Q545146,Pauline Chan,Q15039581,Little White Lies
Q2470168,Eddie Romero,Q15039585,Whiteforce
Q3564549,W. J. Lincoln,Q15039589,Breaking the News
Q7117020,P.J. Ramster,Q15039591,High Heels
Q4723361,Alfred Rolfe,Q15039592,In the Nick of Time
Q6234993,John Gavin,Q15039593,Keane of Kalgoorlie
Q5672514,Harry Southwell,Q15039594,The Kelly Gang
Q4723361,Alfred Rolfe,Q15039595,The Life of Rufus Dawes
Q106375930,Robert Scott,Q15039596,"The Life Story of John Lee, or The Man They Could Not Hang"
Q3564549,W. J. Lincoln,Q15039597,The Luck of Roaring Camp
Q3421009,Raymond Longford,Q15039598,Ma Hogan's New Boarder
Q6234993,John Gavin,Q15039601,Moonlite
Q6105488,J. E. Mathews,Q15039602,Murphy of Anzac
Q3564549,W. J. Lincoln,Q15039603,The Mystery of a Hansom Cab
Q3421009,Raymond Longford,Q15039604,The Pioneers
Q3564549,W. J. Lincoln,Q15039606,La Revanche
Q7117020,P.J. Ramster,Q15039607,Should a Girl Propose?
Q4800571,Arthur W. Sterry,Q15039608,The Waybacks
Q3421009,Raymond Longford,Q15039609,The Woman Suffers
Q113559061,Warwick Gilbert,Q15039613,The Old Curiosity Shop
Q117860228,Owen Elliott,Q15039628,Bathing Franky
Q110989897,Craig Monahan,Q15039629,Healing
Q6833913,Michael Robertson,Q15039646,Going Sane
Q9339626,Sophia Turkiewicz,Q15039647,I've Come About the Suicide
Q2463688,Brian Bell,Q15039648,Last Rites
Q16731753,Dan Macarthur,Q15039649,Nice Package
Q130526859,Russell Scott,Q15039653,Hidden Universe 3D
Q5981361,Ian Darling,Q15039654,In The Company of Actors
Q5981361,Ian Darling,Q15039655,The Oasis
Q115172889,David Roach,Q15039657,Red Obsession
Q115172890,Warwick Ross,Q15039657,Red Obsession
Q117860302,Daniel Hayward,Q15039658,This Is Roller Derby
Q2982591,Colin Eggleston,Q15039669,Innocent Prey
Q5596188,Grant Dodwell,Q15039738,Codgers
Q117859166,Wayne Harrison,Q15039738,Codgers
Q114833932,Johan Earl,Q15039739,Forbidden Ground
Q114833933,Adrian Powers,Q15039739,Forbidden Ground
Q913154,Brian Trenchard-Smith,Q15039740,Drive Hard
Q5518269,Gale Edwards,Q15039741,A Heartbeat Away
Q958587,Frank Hurley,Q15039742,The Jungle Woman
Q6097453,Ivan Sen,Q15039743,Mystery Road
Q7803256,Tim Burstall,Q15039744,The Naked Country
Q4647281,A.R. Harwood,Q15039747,Secret of the Skies
Q6044866,Ayten Kuyululu Ürkmez,Q15039748,The Golden Cage
Q16948248,Howard Rubie,Q15039749,Human Target
Q111926376,Frank Arnold,Q15039750,Lindsay's Boy
Q29617984,Ned Lander,Q18809206,Blood Brothers
Q27929473,Pat Fiske,Q18914856,Australia Daze
Q21663064,Jonathan N. Dixon,Q18945374,Wrath
Q39289131,Chris Sun,Q19007190,Charlie's Farm
Q21062537,Ariel Kleiman,Q19263883,Partisan
Q113540556,Marek Polgar,Q19363593,Exit
Q117861884,Gerald Bostock,Q19363736,Lousy Little Sixpence
Q117863156,Alec Morgan,Q19363736,Lousy Little Sixpence
Q1738601,Ken G. Hall,Q19571935,Ghosts of Port Arthur
Q117862107,Clive Ross,Q19598974,Fighting Blood
Q6274502,Jonathan Stack,Q19627428,Frackman
Q29264771,Richard Slapczynski,Q19703232,Camelot
Q381768,Joel Edgerton,Q19750433,The Gift
Q1738601,Ken G. Hall,Q19839859,Another Threshold
Q1738601,Ken G. Hall,Q19839865,Anzacs in Overalls
Q1738601,Ken G. Hall,Q19839877,Assault on Salamaua
Q1738601,Ken G. Hall,Q19840080,Eleventh Hour
Q1738601,Ken G. Hall,Q19840107,First Victory Loan: Return Journey
Q1738601,Ken G. Hall,Q19840118,Fourth Liberty Loans: I Had A Son
Q1738601,Ken G. Hall,Q19840135,Give Us This Day
Q1738601,Ken G. Hall,Q19840447,Moresby Under the Blitz
Q1738601,Ken G. Hall,Q19840616,R.A.A.F. Eagles Over New Guinea
Q1738601,Ken G. Hall,Q19840909,The Bismarck Convoy Smashed
Q7437018,Scott Patterson,Q19870493,"A Wreck, A Tangle"
Q6438600,Kriv Stenders,Q19871394,Blacktown
Q5489550,Frank Shields,Q19871497,The Breaker
Q29025753,Patrick Barton,Q19872365,Cobwebs in Concrete
Q968980,David Williamson,Q19872889,Dimboola
Q4908006,Bill Bain,Q19873581,Funnel Web
Q6129930,James Bogle,Q19874556,In the Winter Dark
Q23542535,Shane Abbess,Q19874606,Infini
Q113976640,Hugh Sullivan,Q19874608,The Infinite Man
Q117863145,Linda Blagg,Q19874830,Just Out of Reach
Q117862816,Dennis K. Smith,Q19874848,Kapyong
Q48769673,Kevin Anderson,Q19874933,The King of the Two Day Wonder
Q11685650,Josh Lawson,Q19875286,The Little Death
Q4723361,Alfred Rolfe,Q19875364,A Man - That's All
Q115197092,Anthony Mir,Q19875370,Manny Lewis
Q1738601,Ken G. Hall,Q19875954,Music in Our Schools
Q15462260,Essie Coffey,Q19875981,My Survival as an Aboriginal
Q958587,Frank Hurley,Q19876044,A Nation Is Built
Q7823566,Tony Tilse,Q19879071,Small Claims: The Reunion
Q5091950,Cherie Nowlan,Q19879073,Small Claims: White Wedding
Q7299016,Raymond Menmuir,Q19879683,Swamp Creatures
Q3195038,Q3195038,Q19879934,The Recruiting Officer
Q24844292,Alan Burke,Q19879940,The Slaughter of St Teresa's Day
Q4777828,Anupam Sharma,Q19880155,UNindian
Q117862492,Shane Danielsen,Q19946608,Q19946608
Q113547639,Kelly Dolen,Q19961325,John Doe: Vigilante
Q465139,Antoine Fuqua,Q19983487,The Magnificent Seven
Q549821,Michael Petroni,Q20001169,Backtrack
Q7299016,Raymond Menmuir,Q20002581,The Right Thing
Q1738601,Ken G. Hall,Q20022634,The Kurnell Story
Q1738601,Ken G. Hall,Q20022647,Overland Adventure
Q1738601,Ken G. Hall,Q20022657,Searchlight on Japan
Q1738601,Ken G. Hall,Q20022660,South Pacific Playground
Q24395423,Maya Newell,Q20058599,Gayby Baby
Q113654399,Miro Bilbrough,Q20074443,Being Venice
Q7612946,Steve Jodrell,Q20084898,Profile of a Serial Killer
Q18688012,Jennifer Kent,Q20472640,Monster
Q3822042,Kim Sønderholm,Q20495026,The Horror Vault
Q38053850,J.P. Wenner,Q20495026,The Horror Vault
Q38053852,Thomas Steen Sørensen,Q20495026,The Horror Vault
Q38053854,Kenny Selko,Q20495026,The Horror Vault
Q38053856,Mark Marchillo,Q20495026,The Horror Vault
Q38053859,Josh Card,Q20495026,The Horror Vault
Q38053862,David Boone,Q20495026,The Horror Vault
Q38053960,Rusty Apper,Q20495026,The Horror Vault
Q6988244,Neil Armfield,Q20647417,Holding the Man
Q84974574,John Croyston,Q20649168,A Touch of Gold
Q5582116,Herbert Booth,Q20649300,Social Salvation
Q20739634,Joseph Perry,Q20649328,Soldiers of the Cross
Q20739634,Joseph Perry,Q20649578,Heroes of the Cross
Q28492140,Bentley Dean,Q15803822,Contact
Q62600716,Sophie Hyde,Q15850093,Life in movement
Q113990955,Bryan Mason,Q15850093,Life in movement
Q259687,Alex Proyas,Q15972938,Gods of Egypt
Q1114465,Brad Peyton,Q15973073,San Andreas
Q3499264,Steven Quale,Q15989191,Into the Storm
Q18688012,Jennifer Kent,Q16011764,The Babadook
Q3116260,Greg McLean,Q16022015,Wolf Creek 2
Q349842,Anton Corbijn,Q16025079,Life
Q5071418,Chandran Rutnam,Q16058026,According to Mathew
Q62600716,Sophie Hyde,Q16154889,52 Tuesdays
Q3430994,Richard Lowenstein,Q16154995,Autoluminescent
Q16161928,Lynn-Maree Milburn,Q16154995,Autoluminescent
Q109648674,Chisholm McTavish,Q16155426,"Captain Feathersword, the Friendly Pirate"
Q97372300,Kim Farrant,Q16199403,Strangerland
Q435577,Clara Law,Q16210602,Letters to Ali
Q107141774,Catriona McKenzie,Q16219215,Satellite Boy
Q113443041,Zachary Weintraub,Q16245663,Amazons and Gladiators
Q7172533,Peter Andrikidis,Q16580502,My Husband My Killer
Q7149380,Paul Bishop,Q16581835,Never Tell Me Never
Q16535068,Catherine Millar,Q16609624,13 Gantry Row
Q4960851,Brendan Cowell,Q16639710,The Outlaw Michael Howe
Q4746170,Amiel Courtin-Wilson,Q16641112,Hail
Q131363903,Josh Reed,Q16671006,Primal
Q118106749,Michael Adante,Q16679649,The Line
Q84461701,Kitty Green,Q16681644,Ukraine Is Not a Brothel
Q16174282,David Maurice Smith,Q16699263,Living in the shadows
